stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,sumLrgEv,sumSmlEv,일자_tm,일자,발전기명(WTG),발전기(Serial),발전량(kWh),최저풍속(m-s),평균풍속(m-s),최대풍속(m-s),최소발전량(kW),평균발전량(kW),최대발전량(kW),이용률(백분율),가동율(백분율),발전용량(kW),위치
252.0,영광군,2021-04-23,21.5,16.1,240.0,27.1,1409.0,10.7,140.0,1303.0,5.4,160.0,1309.0,2.0,1755.0,160.0,3.2,18.0,1313.0,31.1,7.7,1011.8,1018.3,2355.0,1014.7,1529.0,1016.2,13.4,7.1,1000.0,3.21,21.69,8.3,1.8,27.4,13.3,19.9,17.8,16.5,15.7,5.5,7.8,2021-04-23,2021-04-23,WTG01,U113-001,11664.063,0.0,5.774,14.986,-31.15,485.771,2388.058,21.131,98.1,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-04-24,17.5,12.8,452.0,24.7,1151.0,8.9,20.0,1356.0,5.2,360.0,1401.0,1.5,1323.0,360.0,4.1,26.0,1652.0,43.4,8.3,1014.5,1020.2,837.0,1017.4,143.0,1018.9,13.4,9.1,1200.0,3.45,24.8,5.6,3.5,27.5,11.6,19.6,18.3,17.4,16.5,4.8,6.8,2021-04-24,2021-04-24,WTG01,U113-001,5812.5,0.026,3.708,13.012,-42.118,241.24,2355.153,10.53,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-04-25,15.0,9.3,530.0,22.1,1515.0,9.3,250.0,1630.0,4.8,250.0,1630.0,1.6,1366.0,270.0,9.9,44.0,1028.0,72.9,12.2,1015.0,1021.5,2319.0,1017.3,1503.0,1019.5,13.4,12.1,1200.0,3.43,26.98,3.8,0.9,26.8,10.3,19.0,18.2,17.7,17.0,4.2,6.1,2021-04-25,2021-04-25,WTG01,U113-001,1959.961,0.1,3.042,10.383,-38.389,80.877,1723.149,3.551,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-04-26,14.8,9.1,433.0,22.5,1548.0,7.0,160.0,1137.0,4.2,160.0,1146.0,1.5,1271.0,160.0,5.1,22.0,1144.0,58.9,9.0,1016.6,1022.9,850.0,1019.3,1740.0,1021.1,13.5,11.4,1300.0,3.45,26.19,4.9,1.1,23.5,10.5,18.9,18.2,17.9,17.3,4.7,6.8,2021-04-26,2021-04-26,WTG01,U113-001,5684.57,0.0,4.24,10.24,-631.126,236.278,1701.651,10.298,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-04-27,15.9,10.0,301.0,21.6,1506.0,6.7,230.0,1540.0,3.9,230.0,1546.0,1.9,1653.0,230.0,7.2,32.0,1400.0,58.9,10.2,1014.2,1021.6,18.0,1016.0,1551.0,1018.6,13.5,2.1,1400.0,2.13,15.36,9.3,1.5,22.9,11.8,17.9,17.5,17.6,17.3,3.1,4.4,2021-04-27,2021-04-27,WTG01,U113-001,8133.7890000000025,0.034,4.947,10.632,-31.588,338.6690000000001,1737.189,14.735,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-04-28,15.4,11.8,2219.0,21.3,1440.0,6.5,20.0,1355.0,3.4,360.0,1350.0,1.3,1131.0,20.0,10.7,25.0,1256.0,75.4,12.9,1012.2,1019.2,115.0,1013.6,2400.0,1016.6,13.5,6.0,1000.0,2.8,19.21,8.8,2.8,24.0,14.1,19.2,18.5,18.2,17.5,3.3,4.7,2021-04-28,2021-04-28,WTG01,U113-001,1251.953,0.0,2.697,8.022,-31.15,51.666,783.15,2.268,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-04-29,16.0,11.6,205.0,20.5,1641.0,18.2,250.0,2216.0,7.8,230.0,2221.0,2.5,2160.0,230.0,8.2,31.0,1658.0,61.5,10.9,1002.1,1013.6,1.0,1001.8,2328.0,1006.5,13.6,10.3,1200.0,3.49,26.13,5.8,0.4,27.5,10.8,20.0,19.0,18.4,17.8,4.5,6.4,2021-04-29,2021-04-29,WTG01,U113-001,11874.023,0.028,5.5360000000000005,27.189,-346.165,494.306,2476.684,21.511,99.9,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-04-30,13.0,9.5,2353.0,16.8,1322.0,12.3,250.0,121.0,7.1,250.0,124.0,2.8,2451.0,270.0,7.1,34.0,1541.0,69.6,10.2,1002.4,1010.3,2058.0,1002.0,11.0,1006.8,13.6,9.8,1200.0,3.64,25.59,6.4,0.3,22.7,10.7,18.3,18.2,18.4,18.0,3.8,5.4,2021-04-30,2021-04-30,WTG01,U113-001,18463.867,0.037000000000000005,6.672999999999999,24.344,-30.711,768.9630000000003,2448.604,33.449,99.8,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-01,10.3,8.5,243.0,13.3,1633.0,11.6,320.0,1549.0,5.2,320.0,1252.0,2.7,2352.0,320.0,6.0,57.0,1249.0,76.0,9.4,1004.1,1012.6,2217.0,1003.4,335.0,1008.6,13.6,4.2,1200.0,2.35,15.31,6.8,1.6,13.3,7.0,14.1,15.3,17.0,17.2,2.3,3.2,2021-05-01,2021-05-01,WTG01,U113-001,19879.883,0.023,6.6160000000000005,15.225,-31.588,828.122,2401.879,36.014,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-02,10.6,6.8,2331.0,15.5,1339.0,8.9,360.0,1344.0,4.4,360.0,920.0,1.9,1628.0,340.0,5.6,45.0,1358.0,73.3,9.1,1013.3,1021.1,2129.0,1012.1,1.0,1017.8,13.7,8.5,1200.0,3.68,23.72,2.4,0.9,16.5,6.0,14.7,15.2,15.9,16.0,3.4,4.9,2021-05-02,2021-05-02,WTG01,U113-001,14076.172,0.0,5.695,13.422,-31.15,586.196,2375.554,25.5,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-03,13.9,4.8,449.0,22.2,1445.0,7.6,270.0,1532.0,4.3,250.0,1536.0,1.4,1191.0,230.0,6.6,30.0,1439.0,65.8,9.9,1014.2,1021.3,725.0,1015.9,1852.0,1018.6,13.7,10.8,1200.0,3.61,27.34,4.3,0.3,23.7,4.0,17.5,16.7,16.6,16.3,4.5,6.4,2021-05-03,2021-05-03,WTG01,U113-001,6321.2890000000025,0.0,4.067,11.545,-29.614,263.255,2019.736,11.452,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-04,17.1,13.1,44.0,21.5,1229.0,11.4,160.0,1904.0,6.3,180.0,1239.0,3.3,2835.0,160.0,13.4,61.0,1136.0,79.8,15.5,1005.3,1017.0,1.0,1003.3,1910.0,1009.7,13.7,0.0,1100.0,1.01,6.53,9.5,4.1,18.8,12.3,17.6,17.2,17.4,17.0,1.6,2.3,2021-05-04,2021-05-04,WTG01,U113-001,41337.891,2.138,10.692,21.348000000000006,0.0,1722.368,2419.209,74.887,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-05,12.8,7.1,2348.0,18.9,1422.0,10.5,250.0,1042.0,4.7,340.0,114.0,1.9,1639.0,320.0,6.3,26.0,1537.0,69.1,9.7,1011.3,1019.9,2352.0,1007.6,1.0,1015.8,13.7,11.9,1200.0,3.64,28.84,2.6,1.0,23.5,7.9,18.0,17.6,17.6,17.1,4.3,6.2,2021-05-05,2021-05-05,WTG01,U113-001,11169.922,0.031,4.737,15.518,-30.492,465.114,2394.42,20.235,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-06,15.3,4.6,526.0,23.0,1322.0,8.5,250.0,1214.0,4.3,230.0,1248.0,1.7,1427.0,230.0,2.1,19.0,1220.0,46.1,7.1,1012.2,1019.9,6.0,1012.6,2357.0,1016.6,13.8,8.6,1200.0,3.28,22.64,6.6,0.8,19.7,5.3,16.9,16.6,17.2,17.0,5.2,7.5,2021-05-06,2021-05-06,WTG01,U113-001,15148.438,0.035,6.3679999999999986,11.695,-40.583,630.861,1862.448,27.443,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-07,15.0,7.9,2352.0,20.8,909.0,11.0,200.0,937.0,6.6,200.0,940.0,2.8,2448.0,200.0,5.9,32.0,1451.0,56.9,9.7,1005.1,1012.6,1.0,1007.6,1251.0,1009.5,13.8,7.1,1400.0,2.69,14.72,5.8,2.5,23.1,8.1,17.0,16.6,17.1,17.0,2.6,3.7,2021-05-07,2021-05-07,WTG01,U113-001,26317.383,0.0,7.824,16.588,-30.711,1096.496,2399.246,47.676,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-08,14.7,6.2,547.0,22.8,1302.0,9.8,200.0,1636.0,5.9,230.0,1549.0,2.5,2124.0,200.0,6.7,28.0,1353.0,63.4,10.0,1002.5,1010.7,1.0,1002.8,1716.0,1006.9,13.8,10.4,1200.0,3.39,25.27,1.4,0.5,23.7,6.0,17.4,16.6,16.7,16.4,4.8,6.9,2021-05-08,2021-05-08,WTG01,U113-001,17753.906000000006,0.654,6.87,14.549,-29.614,739.68,2384.768,32.163000000000004,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-09,15.0,7.0,546.0,21.8,1238.0,7.2,360.0,1512.0,4.8,20.0,1820.0,1.5,1288.0,340.0,4.7,25.0,1059.0,55.9,8.6,1006.8,1012.6,1057.0,1008.5,6.0,1011.2,13.9,12.0,1200.0,3.57,28.62,2.6,0.5,25.3,6.8,18.4,17.7,17.6,17.1,5.3,7.6,2021-05-09,2021-05-09,WTG01,U113-001,1917.969,0.028,2.804,8.787,-30.93,79.46300000000002,940.437,3.475,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-10,17.2,12.3,154.0,20.7,1742.0,9.2,50.0,1446.0,4.9,20.0,1450.0,1.6,1360.0,20.0,6.4,39.0,1744.0,50.0,9.6,1007.2,1014.3,908.0,1009.1,1819.0,1011.6,13.9,0.0,1100.0,1.44,9.57,8.5,4.8,19.5,13.0,17.4,17.2,17.7,17.4,2.4,3.4,2021-05-10,2021-05-10,WTG01,U113-001,8590.82,0.0,4.976,14.565,-31.808000000000003,357.56800000000015,2398.369,15.563,99.9,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-11,19.0,13.8,353.0,24.2,1350.0,8.3,160.0,1226.0,4.5,140.0,1235.0,2.1,1850.0,140.0,11.6,47.0,1.0,63.5,13.7,1006.7,1012.2,1000.0,1009.6,1458.0,1011.0,13.9,1.1,1200.0,2.18,14.15,9.4,2.8,23.2,14.0,19.7,18.5,18.0,17.4,3.0,4.3,2021-05-11,2021-05-11,WTG01,U113-001,9092.773,0.25,5.357,14.804,-31.15,378.408,2363.928,16.472,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-12,20.4,13.7,553.0,27.7,1254.0,7.3,360.0,1335.0,4.4,360.0,1358.0,1.5,1309.0,360.0,10.6,36.0,939.0,56.0,12.9,1006.3,1012.0,36.0,1008.0,1618.0,1010.6,13.9,10.9,1200.0,3.53,27.53,4.1,0.6,29.6,12.1,21.4,20.3,19.2,18.3,5.4,7.8,2021-05-12,2021-05-12,WTG01,U113-001,3476.563,0.03,3.623,10.767,-32.247,144.139,1527.91,6.297999999999999,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-13,19.2,13.6,518.0,26.3,1245.0,7.5,270.0,1408.0,4.6,270.0,1413.0,1.3,1162.0,250.0,13.1,43.0,1351.0,70.0,15.1,1007.3,1012.8,2357.0,1010.2,1744.0,1011.7,14.0,11.9,1200.0,3.45,27.85,2.1,0.1,30.7,12.6,22.6,21.5,20.5,19.6,4.6,6.6,2021-05-13,2021-05-13,WTG01,U113-001,49.805,0.0,1.69,5.384,-79.192,1.656,188.657,0.09,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-14,20.4,14.1,432.0,28.3,1228.0,7.7,180.0,2309.0,3.9,160.0,2318.0,1.3,1092.0,270.0,15.3,46.0,1229.0,74.0,17.5,1006.7,1013.0,48.0,1009.4,2352.0,1011.0,14.0,5.9,1000.0,2.93,19.7,8.6,0.4,27.4,14.8,22.3,21.5,21.0,20.2,3.3,4.8,2021-05-14,2021-05-14,WTG01,U113-001,520.508,0.029,1.905,9.573,-31.15,21.332,733.133,0.943,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-15,21.6,19.2,515.0,25.1,1655.0,7.6,180.0,20.0,4.5,180.0,1313.0,2.5,2178.0,160.0,19.2,73.0,1.0,86.5,22.3,1001.7,1009.4,1.0,1003.7,2311.0,1006.0,14.0,0.8,1600.0,1.58,8.52,9.4,5.0,21.8,19.2,21.8,21.4,21.2,20.5,1.6,2.2,2021-05-15,2021-05-15,WTG01,U113-001,18386.719,0.512,7.0379999999999985,14.054,-30.93,766.096,2382.355,33.309,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-16,19.8,14.8,2358.0,22.0,1224.0,9.0,200.0,901.0,5.0,180.0,909.0,2.7,2345.0,180.0,18.6,89.0,938.0,93.6,21.6,997.8,1004.3,1.0,1000.0,1635.0,1002.1,14.1,0.0,1200.0,0.4,2.2,10.0,2.8,20.8,16.7,21.0,20.9,21.0,20.4,0.7,0.9,2021-05-16,2021-05-16,WTG01,U113-001,23279.297,1.18,7.7029999999999985,16.485,-6.8,969.945,2393.982,42.173,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-17,14.8,13.8,2244.0,16.5,948.0,5.7,230.0,5.0,3.3,250.0,242.0,1.5,1312.0,270.0,13.7,86.0,1804.0,93.3,15.7,1003.7,1011.4,2302.0,1004.1,1.0,1008.1,14.1,0.1,900.0,1.12,5.61,8.3,6.5,17.7,15.8,17.9,18.5,19.5,19.5,0.9,1.3,2021-05-17,2021-05-17,WTG01,U113-001,3110.352000000001,0.027000000000000003,3.403,8.59,-30.93,129.046,870.2389999999997,5.635,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-18,16.6,13.0,412.0,22.0,1530.0,7.2,290.0,1332.0,3.6,360.0,1548.0,1.1,962.0,20.0,13.2,55.0,1617.0,81.6,15.2,1006.7,1012.7,731.0,1009.6,1538.0,1011.0,14.1,7.9,1100.0,3.6,23.75,6.5,1.4,25.0,14.6,20.3,19.7,19.5,19.1,4.0,5.7,2021-05-18,2021-05-18,WTG01,U113-001,1762.695,0.03,2.675,7.787000000000001,-31.588,72.704,605.679,3.193,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-19,18.6,11.6,502.0,26.2,1404.0,6.7,20.0,1452.0,4.2,360.0,1501.0,1.3,1101.0,360.0,12.1,35.0,1412.0,70.9,14.2,1007.2,1013.2,721.0,1009.3,1804.0,1011.6,14.1,8.2,1200.0,3.66,26.07,6.4,0.5,26.3,13.8,21.4,20.8,20.4,19.8,4.4,6.2,2021-05-19,2021-05-19,WTG01,U113-001,2899.414,0.031,2.969,9.4,-30.492,120.592,1150.813,5.252999999999999,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-20,15.7,14.6,2336.0,18.1,747.0,8.0,140.0,851.0,4.3,140.0,841.0,1.4,1216.0,20.0,13.6,68.0,908.0,87.6,15.6,1000.1,1011.2,1.0,1001.0,1721.0,1004.5,14.1,0.0,1000.0,0.97,4.71,9.8,1.9,17.7,15.4,18.3,19.0,20.0,19.9,1.1,1.6,2021-05-20,2021-05-20,WTG01,U113-001,8848.633,0.031,4.69,13.627,-500.382,368.254,2380.6,16.03,99.9,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-21,15.7,12.5,2330.0,20.0,1457.0,9.0,270.0,1010.0,4.9,320.0,1001.0,2.3,2001.0,320.0,12.0,59.0,1352.0,79.4,14.0,1004.3,1012.0,2322.0,1003.7,133.0,1008.6,14.2,5.7,1400.0,2.84,20.93,7.4,3.1,24.7,13.6,19.4,18.9,19.3,19.1,3.2,4.5,2021-05-21,2021-05-21,WTG01,U113-001,20052.734,0.028,6.64,14.95,-32.027,835.329,2416.7960000000007,36.327,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-22,16.9,11.0,417.0,24.4,1445.0,6.7,250.0,1134.0,4.4,20.0,1600.0,1.4,1188.0,360.0,11.8,42.0,1505.0,74.8,13.9,1007.1,1012.8,856.0,1009.9,1518.0,1011.5,14.2,11.4,1200.0,3.61,28.79,1.6,0.0,27.2,12.3,21.0,20.2,19.9,19.4,4.6,6.6,2021-05-22,2021-05-22,WTG01,U113-001,2343.75,0.029,2.9160000000000004,8.246,-30.492,97.244,760.554,4.246,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-23,19.2,11.3,422.0,28.5,1328.0,8.0,360.0,2135.0,4.3,270.0,1416.0,1.2,1033.0,20.0,13.5,37.0,1252.0,72.1,15.5,1006.4,1012.8,630.0,1009.1,1738.0,1010.8,14.2,9.4,1200.0,3.29,24.17,6.5,0.8,27.8,12.3,22.1,21.1,20.7,20.1,4.0,5.7,2021-05-23,2021-05-23,WTG01,U113-001,898.438,0.038,2.131,12.76,-31.15,36.963,2370.07,1.628,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-24,17.1,13.1,2258.0,21.9,1414.0,6.9,290.0,1112.0,4.1,320.0,1125.0,1.3,1154.0,360.0,12.4,52.0,1416.0,75.3,14.5,1004.9,1011.3,2151.0,1008.1,1351.0,1009.2,14.2,8.2,1300.0,3.46,25.07,6.4,1.0,27.2,14.3,22.2,21.7,21.5,20.8,3.8,5.4,2021-05-24,2021-05-24,WTG01,U113-001,4023.438,0.031,3.265,11.429,-31.15,167.259,2126.569,7.289,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-25,16.3,12.3,103.0,21.2,1112.0,12.5,320.0,1052.0,6.3,360.0,715.0,2.5,2174.0,320.0,10.2,42.0,1142.0,69.6,12.5,1004.7,1011.7,2352.0,1006.5,627.0,1009.1,14.3,8.2,1200.0,3.79,24.34,5.0,1.4,23.2,13.1,19.9,20.3,20.8,20.5,4.3,6.2,2021-05-25,2021-05-25,WTG01,U113-001,17777.343999999994,0.06,6.613,19.19,-31.588,740.4939999999997,2406.047,32.205,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-26,18.2,12.5,304.0,24.4,1420.0,9.4,180.0,2101.0,5.6,180.0,2108.0,2.4,2105.0,180.0,9.1,30.0,1401.0,59.0,11.7,1004.1,1011.9,24.0,1005.5,1729.0,1008.4,14.3,1.6,1300.0,1.82,13.43,9.1,1.6,22.2,13.6,19.5,19.5,20.2,20.1,3.3,4.7,2021-05-26,2021-05-26,WTG01,U113-001,21287.109,0.0,7.548999999999999,16.462,-31.15,886.8689999999997,2413.0660000000007,38.564,92.6,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-27,16.0,12.3,2331.0,19.7,1556.0,9.0,250.0,1055.0,5.5,250.0,1056.0,2.1,1829.0,160.0,12.6,59.0,1750.0,80.9,14.6,999.3,1006.4,2201.0,1001.1,556.0,1003.7,14.3,3.3,1600.0,1.78,10.18,5.4,2.5,18.8,12.3,18.3,18.8,19.6,19.5,2.0,2.9,2021-05-27,2021-05-27,WTG01,U113-001,10485.352,0.099,5.135,13.474,-30.492,436.645,2362.831,18.995,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-28,17.2,12.6,256.0,22.8,1029.0,13.9,230.0,1106.0,6.8,200.0,1111.0,3.2,2767.0,180.0,13.6,55.0,1636.0,80.1,15.7,998.5,1006.2,1.0,999.3,1244.0,1002.9,14.3,8.0,1400.0,2.8,16.79,4.0,1.5,22.9,12.1,18.8,18.4,19.0,19.0,2.9,4.1,2021-05-28,2021-05-28,WTG01,U113-001,31400.391,1.875,9.031,19.479,0.0,1308.274,2418.331,56.885,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-29,18.0,11.8,520.0,24.3,1241.0,5.7,250.0,1315.0,3.4,250.0,1452.0,1.1,970.0,270.0,11.6,38.0,1304.0,69.6,13.7,1003.2,1009.1,2216.0,1005.9,329.0,1007.5,14.3,12.6,1200.0,3.61,29.76,1.3,0.5,28.5,11.8,21.5,20.4,19.9,19.3,5.0,7.1,2021-05-29,2021-05-29,WTG01,U113-001,3989.258,0.028,3.321,12.136,-30.93,165.759,2004.6,7.227,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-30,21.3,12.8,352.0,29.1,1503.0,7.0,250.0,1654.0,4.2,230.0,1650.0,1.6,1401.0,230.0,10.6,29.0,1700.0,54.5,12.9,1004.2,1009.9,2308.0,1007.1,1405.0,1008.5,14.4,11.3,1200.0,3.56,28.45,3.3,0.1,30.0,13.5,23.5,22.1,21.3,20.6,5.9,8.4,2021-05-30,2021-05-30,WTG01,U113-001,12291.992,0.0,5.744,14.977,-31.369,512.058,2383.232,22.268,97.6,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-05-31,22.0,17.2,519.0,28.8,1438.0,7.1,250.0,1227.0,4.3,250.0,1228.0,1.8,1514.0,200.0,10.3,29.0,1200.0,49.9,12.6,1006.3,1012.6,2150.0,1008.5,326.0,1010.6,14.4,9.1,1200.0,3.49,26.88,2.6,0.4,30.1,15.8,24.2,23.1,22.3,21.5,5.9,8.5,2021-05-31,2021-05-31,WTG01,U113-001,6916.9919999999975,0.0,4.841,10.7,-33.343,287.884,1706.696,12.531,99.3,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-06-01,22.0,16.0,438.0,29.2,1341.0,7.0,320.0,1359.0,4.3,340.0,1408.0,1.5,1293.0,160.0,12.1,30.0,1324.0,55.1,14.2,1009.5,1015.3,841.0,1011.6,9.0,1013.8,14.4,10.5,1300.0,3.46,26.32,5.8,0.3,30.6,15.0,24.6,23.6,22.8,22.1,5.0,7.2,2021-06-01,2021-06-01,WTG01,U113-001,6291.9919999999975,0.0,4.387,11.890999999999998,-31.588,260.738,1940.983,11.399,89.4,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-06-02,23.3,17.7,527.0,28.6,1351.0,8.3,200.0,1642.0,4.7,180.0,1645.0,1.8,1595.0,160.0,14.4,39.0,1214.0,59.5,16.4,1008.2,1014.4,610.0,1010.7,1637.0,1012.5,14.4,7.3,1000.0,2.59,20.4,6.8,0.4,28.3,17.7,24.5,23.6,23.2,22.5,4.3,6.1,2021-06-02,2021-06-02,WTG01,U113-001,7553.7109999999975,0.0,4.898,12.550999999999998,-30.711,314.597,2127.666,13.684,87.7,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-06-03,19.5,17.8,2339.0,20.9,1550.0,10.9,20.0,1910.0,6.7,20.0,1915.0,1.8,1540.0,160.0,17.4,70.0,436.0,88.3,19.9,999.5,1010.8,1.0,999.7,1719.0,1003.8,14.4,0.0,1400.0,0.83,5.15,8.8,0.6,20.0,18.7,21.2,21.6,22.4,22.1,1.3,1.9,2021-06-03,2021-06-03,WTG01,U113-001,13026.367,0.046,5.729,17.107,-35.976,542.505,2402.5370000000007,23.59800000000001,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-06-04,18.6,14.6,534.0,23.2,1446.0,6.8,230.0,1437.0,3.5,270.0,1513.0,1.5,1302.0,270.0,13.0,39.0,1448.0,73.1,15.1,999.6,1005.1,2205.0,1002.0,43.0,1003.9,14.4,12.2,1200.0,3.79,30.02,4.8,0.0,26.5,15.8,23.1,22.5,22.2,21.7,5.0,7.2,2021-06-04,2021-06-04,WTG01,U113-001,5608.398,0.0,4.262,10.845999999999998,-33.124,233.25,1832.833,10.16,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-06-05,20.7,15.5,37.0,25.9,1453.0,9.1,230.0,1053.0,5.2,230.0,1039.0,3.2,2733.0,200.0,16.0,60.0,1457.0,75.4,18.4,998.9,1005.1,2313.0,1001.9,1656.0,1003.2,14.4,9.6,1100.0,3.09,25.07,2.5,0.5,27.3,14.7,23.3,22.5,22.4,21.9,4.3,6.2,2021-06-05,2021-06-05,WTG01,U113-001,26681.641,1.398,8.273,15.089,0.657,1111.786,2390.472,48.33600000000001,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-06-06,22.7,18.1,425.0,28.2,1405.0,10.9,230.0,1415.0,6.1,200.0,731.0,3.4,2906.0,200.0,13.7,34.0,1354.0,60.3,15.8,1003.3,1011.8,2251.0,1004.7,433.0,1007.6,14.5,10.3,1200.0,3.49,26.04,3.9,0.0,26.6,17.5,24.5,23.3,22.9,22.3,6.0,8.5,2021-06-06,2021-06-06,WTG01,U113-001,26963.867,1.565,8.459,15.468,-23.033,1123.469,2414.821,48.848,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-06-07,23.0,16.2,415.0,29.1,1333.0,6.4,290.0,1353.0,3.8,180.0,1032.0,1.7,1483.0,180.0,14.8,34.0,1256.0,61.5,17.0,1009.4,1015.1,2230.0,1011.7,58.0,1013.7,14.5,9.5,1300.0,3.26,24.38,5.5,0.4,29.7,16.0,24.9,23.6,23.1,22.5,4.7,6.8,2021-06-07,2021-06-07,WTG01,U113-001,11795.898,0.8290000000000001,6.146,10.897,-30.711,491.309,1633.4260000000006,21.369,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
252.0,영광군,2021-06-08,23.4,17.2,515.0,29.5,1234.0,6.5,250.0,1318.0,3.5,270.0,1324.0,1.2,998.0,270.0,18.1,47.0,1226.0,74.1,20.8,1010.6,1016.2,854.0,1013.5,1936.0,1014.9,14.5,11.9,1200.0,3.5,27.89,4.5,0.0,31.5,18.0,26.6,25.3,24.3,23.4,4.8,6.9,2021-06-08,2021-06-08,WTG01,U113-001,1171.875,0.0,2.552,7.732,-33.563,48.09,549.74,2.123,100.0,2300.0,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
